COM;COD_Proposta;NomeProposta;TxTModalidade;Segmento;TipoContagem;ConsIni_GN;ConsFim_GN;ConsIni_ELE;ConsFim_ELE;Fornecimento;DuracaoContrato;Data ini;Data fim;FiltroContratacao;Filtrofaturacao;FiltroPagamento;FiltroAtendimento;FiltroFidelização;FiltroRenovavel;FiltroRestrições;FiltroPrecosIndex;FiltroServicosAdic;FiltroTarifaSocial;FiltroReembolsos;FiltroNovosClientes;CustoServicos_s/IVA (€/ano);CustoServicos_c/IVA (€/ano);ReembFixo (€/ano);ReembTF_ELE (%);ReembTW_ELE (%);ReembW_ELE (€/kWh);ReembTF_GN (%);ReembTW_GN (%);ReembW_GN (€/kWh);DescontNovoCliente_c/IVA (€/ano);Desc. TF_ELE (%) - Novo Cliente;Desc. TW_ELE (%) - Novo Cliente;Desc. W_ELE (€/kWh) - Novo Cliente;Desc. TF_GN (%) - Novo Cliente;Desc. TW_GN (%) - Novo Cliente;Desc. W_GN (€/kWh) - Novo Cliente;TxTOferta;TxTERSE;LinkCOM;LinkOfertaCom;LinkFichaPadrao;LinkCondicoesGerais;ContactoComercialTel;ContactoWEBouMAIL;Contrat_Elect;Contrat_Presen;Contrat_Telef;TxTContratação;TxTFatura;TxTPagamento;TxTAtendimento;TxTFaturacao;TxTFidelização;TxTRestricoesAdic;Detalhe restrições;DetalheOutrosDesc/benefi;TxTAtualizaPrecos;TxTServicoAdic;TxToutrosServicoAdic;TxTReembolsos
GALP;GALP_39;Plano Negócios Plus Eletricidade Verde & Gás Natural - Galp 360 Assist Plus;;Ndom;12;;;;;DUAL;12;01/07/2025;30/09/2025;111;11;011;1111;N;S;N;N;S;N;N;N;88,8;109,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8% Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist Plus: 9,10€/mês;;
GALP;GALP_44;Plano Negócios Plus Eletricidade Verde & Gás Natural - Galp 360 Assist;;Ndom;12;;;;;DUAL;12;01/07/2025;30/09/2025;111;11;011;1111;N;S;N;N;S;N;N;N;70,8;87,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8% Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist. 7,26€/mês;;
GALP;GALP_45;Plano Negócios Plus Eletricidade Verde - Galp 360 Assist + Plus (DD);Desconto associado ao pagamento com débito direto;Ndom;12;;;;;ELE;12;01/07/2025;30/09/2025;111;11;100;1111;N;S;N;N;S;N;N;N;124,8;153,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8% Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist + Plus: 12,79€/mês;;
GALP;GALP_46;Plano Negócios Plus Eletricidade Verde - Galp 360 Assist + (DD);Desconto associado ao pagamento com débito direto;Ndom;12;;;;;ELE;12;01/07/2025;30/09/2025;111;11;100;1111;N;S;N;N;S;N;N;N;106,8;131,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8% Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist + : 10,95€/mês;;
GALP;GALP_43;Plano Negócios Plus Eletricidade Verde (DD) - Galp 360 Assist. Plus;Desconto associado ao pagamento com débito direto;Ndom;12;;;;;ELE;12;01/07/2025;30/09/2025;111;11;100;1111;N;S;N;N;S;N;N;N;88,8;109,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8%Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist Plus: 9,10€/mês;;
GALP;GALP_40;Plano Negócios Plus Eletricidade Verde (DD) - Galp 360 Assist.;Desconto associado ao pagamento com débito direto;Ndom;12;;;;;ELE;12;01/07/2025;30/09/2025;111;11;100;1111;N;S;N;N;S;N;N;N;70,8;87,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8%Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist: 7,26€/mês;;
GALP;GALP_41;Plano Negócios Plus Eletricidade Verde - Galp 360 Assist + Plus;;Ndom;12;;;;;ELE;12;01/07/2025;30/09/2025;111;11;011;1111;N;S;N;N;S;N;N;N;124,8;153,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6% Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist. + Plus: 12,79€/mês;;
GALP;GALP_42;Plano Negócios Plus Eletricidade Verde - Galp 360 Assist +;;Ndom;12;;;;;ELE;12;01/07/2025;30/09/2025;111;11;011;1111;N;S;N;N;S;N;N;N;106,8;131,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6% Desconto direto na fatura (termo fixo + termo variável) ;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. Obriga à contratação de serviços adicionais. ;https://casa.galp.pt;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;https://casa.galp.pt/ajuda/documentos-e-notas-legais/fichas-padronizadas;https://casa.galp.pt/planos-eletricidade-e-gas/flexivel;210 418 400;https://casa.galp.pt/ajuda/fale-connosco;https://sols.galp.com/Minute_FE/;https://casa.galp.pt/ajuda/lojas-e-contactos/lojas-de-eletricidade-e-gas-natural/lojas/todas;210 418 400;Eletrónica, Presencial, Telefónica;Fatura eletrónica, Fatura em papel;Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Mensal;;;;Oferta do cartão Galp Frota Business com descontos diretos em combustível.;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE. O Termo Fixo e o Termo Energia podem ser revistos trimestralmente durante o ano, com base no Índice de Preços no Consumidor, sem habitação, divulgado pelo Instituto Nacional de Estatística e nas variações das cotações internacionais que condicionam respetivamente os preços de referência para a aquisição de gás natural e eletricidade na Península Ibérica (MIBGÁS, TTF e Brent, OMIE e OMIP).    ;Galp 360 Assist. +: 10,95€/mês;;
GOLD;GOLD_31;Desconto Máximo Dual 04/25;;Dom;12;;;;;DUAL;12;08/04/2025;30/09/2025;101;11;111;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Adesão online ou Inbound.;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
GOLD;GOLD_30;Desconto Máximo Monoelétrico 04/25;;Dom;12;;;;;ELE;12;08/04/2025;31/12/2025;101;11;111;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Adesão online ou Inbound.;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
GOLD;GOLD_32;Desconto Máximo Monogás 04/25;;Dom;;;;;;GN;12;08/04/2025;30/09/2025;101;11;111;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Adesão online ou Inbound.;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura eletrónica, Fatura em papel;Débito Direto, Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
GOLD;GOLD_34;Digital 04/25 Dual com DD+FE;;Dom;12;;;;;DUAL;12;08/04/2025;30/09/2025;101;10;100;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disponível para novas contratações online com adesão ao Débito Direto e Fatura Eletrónica;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura eletrónica;Débito Direto;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
GOLD;GOLD_33;Digital 04/25 Dual com DD;;Dom;12;;;;;DUAL;12;08/04/2025;30/09/2025;101;01;100;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disponível para novas contratações online com adesão ao Débito Direto;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura em papel;Débito Direto;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
GOLD;GOLD_29;Digital 04/25 Dual com FE;;Dom;12;;;;;DUAL;12;08/04/2025;30/09/2025;101;10;011;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disponível para novas contratações online com adesão à Fatura Eletrónica;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura eletrónica;Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
GOLD;GOLD_25;Digital 04/25 Dual;;Dom;12;;;;;DUAL;12;08/04/2025;30/09/2025;101;01;011;1111;N;S;N;N;N;S;N;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Disponível para novas contratações online;A oferta apresenta condições de energia elétrica proveniente de fontes 100% renováveis. ;https://goldenergy.pt/;https://goldenergy.pt/servicos/precos-de-referencia/;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;https://ws21-assets.goldenergy.pt/data/website/documentos/condicoes_gerais_particulares.pdf;808205005;goldenergy@goldenergy.pt;https://goldenergy.pt/;;808205005;Eletrónica, Telefónica;Fatura em papel;Multibanco, Numerário/Payshop/CTT;Por escrito, Presencial, Telefónico, Eletrónico;Faturação Mensal;;;;;Atualização dos preços em função das alterações nas tarifas de acesso às redes aprovadas pela ERSE.     ;;;
